test_no,crash_type,angle,speed_kph,category
11500,SLED WITH VEHICLE BODY,0.0,56.73,Sled
11501,SLED WITH VEHICLE BODY,0.0,56.81,Sled
11502,SLED WITH VEHICLE BODY,0.0,57.45,Sled
11503,SLED WITH VEHICLE BODY,0.0,57.39,Sled
11504,SLED WITH VEHICLE BODY,0.0,57.36,Sled
11505,SLED WITH VEHICLE BODY,0.0,57.31,Sled
11506,SLED WITH VEHICLE BODY,0.0,67.16,Sled
11507,SLED WITH VEHICLE BODY,0.0,67.16,Sled
11508,SLED WITH VEHICLE BODY,0.0,67.08,Sled
11509,SLED WITH VEHICLE BODY,0.0,67.74,Sled
11510,SLED WITH VEHICLE BODY,0.0,66.74,Sled
11511,SLED WITH VEHICLE BODY,0.0,66.71,Sled
11521,SLED WITHOUT VEHICLE BODY,0.0,47.03,Sled
11523,SLED WITHOUT VEHICLE BODY,0.0,47.19,Sled
11524,SLED WITHOUT VEHICLE BODY,0.0,47.19,Sled
11525,SLED WITHOUT VEHICLE BODY,0.0,47.2,Sled
11526,SLED WITHOUT VEHICLE BODY,0.0,47.2,Sled
11527,SLED WITHOUT VEHICLE BODY,0.0,47.35,Sled
11528,SLED WITHOUT VEHICLE BODY,0.0,47.35,Sled
11529,SLED WITHOUT VEHICLE BODY,0.0,47.3,Sled
11530,SLED WITHOUT VEHICLE BODY,0.0,47.3,Sled
11531,SLED WITHOUT VEHICLE BODY,0.0,47.17,Sled
11532,SLED WITHOUT VEHICLE BODY,0.0,47.17,Sled
11533,SLED WITHOUT VEHICLE BODY,0.0,46.9,Sled
11534,SLED WITHOUT VEHICLE BODY,0.0,46.9,Sled
11535,SLED WITHOUT VEHICLE BODY,0.0,46.88,Sled
11537,SLED WITHOUT VEHICLE BODY,0.0,46.91,Sled
11538,SLED WITHOUT VEHICLE BODY,0.0,46.91,Sled
11539,SLED WITHOUT VEHICLE BODY,0.0,46.85,Sled
11540,SLED WITHOUT VEHICLE BODY,0.0,46.85,Sled
11541,SLED WITHOUT VEHICLE BODY,0.0,46.8,Sled
11542,SLED WITHOUT VEHICLE BODY,0.0,46.8,Sled
11543,SLED WITHOUT VEHICLE BODY,0.0,46.78,Sled
11544,SLED WITHOUT VEHICLE BODY,0.0,46.78,Sled
11545,SLED WITHOUT VEHICLE BODY,0.0,46.65,Sled
11546,SLED WITHOUT VEHICLE BODY,0.0,46.65,Sled
11547,SLED WITHOUT VEHICLE BODY,0.0,46.69,Sled
11548,SLED WITHOUT VEHICLE BODY,0.0,46.69,Sled
11549,SLED WITHOUT VEHICLE BODY,0.0,46.64,Sled
11550,SLED WITHOUT VEHICLE BODY,0.0,46.64,Sled
11570,IMPACTOR INTO VEHICLE,270.0,61.63,Side
11571,VEHICLE INTO BARRIER,0.0,56.35,Frontal
11572,VEHICLE INTO BARRIER,0.0,55.96,Frontal
11573,IMPACTOR INTO VEHICLE,270.0,62.31,Side
11574,VEHICLE INTO BARRIER,0.0,56.25,Frontal
11575,VEHICLE INTO BARRIER,0.0,56.22,Frontal
11576,IMPACTOR INTO VEHICLE,270.0,62.06,Side
11577,VEHICLE INTO POLE,270.0,32.24,Side
11581,IMPACTOR INTO VEHICLE,270.0,61.96,Side
11582,VEHICLE INTO POLE,270.0,32.25,Side
11583,VEHICLE INTO BARRIER,0.0,56.18,Frontal
11584,VEHICLE INTO BARRIER,0.0,56.32,Frontal
11585,IMPACTOR INTO VEHICLE,270.0,61.6,Side
11586,VEHICLE INTO POLE,270.0,32.31,Side
11587,IMPACTOR INTO VEHICLE,270.0,61.89,Side
11588,VEHICLE INTO POLE,270.0,32.09,Side
11589,VEHICLE INTO BARRIER,0.0,56.42,Frontal
11590,IMPACTOR INTO VEHICLE,270.0,61.81,Side
11591,VEHICLE INTO BARRIER,0.0,56.29,Frontal
11592,VEHICLE INTO POLE,270.0,32.41,Side
11593,VEHICLE INTO POLE,270.0,32.38,Side
11594,VEHICLE INTO BARRIER,0.0,56.32,Frontal
11595,VEHICLE INTO POLE,270.0,32.27,Side
11596,IMPACTOR INTO VEHICLE,270.0,62.09,Side
11597,VEHICLE INTO BARRIER,0.0,56.54,Frontal
11599,IMPACTOR INTO VEHICLE,270.0,61.99,Side
11601,VEHICLE INTO POLE,285.0,30.96,Side
11603,VEHICLE INTO POLE,285.0,30.96,Side
11604,VEHICLE INTO POLE,285.0,31.26,Side
11605,IMPACTOR INTO VEHICLE,270.0,52.96,Side
11606,IMPACTOR INTO VEHICLE,270.0,53.27,Side
11607,IMPACTOR INTO VEHICLE,270.0,53.33,Side
11608,IMPACTOR INTO VEHICLE,270.0,52.86,Side
11609,IMPACTOR INTO VEHICLE,270.0,52.85,Side
11610,IMPACTOR INTO VEHICLE,270.0,53.07,Side
11611,VEHICLE INTO POLE,285.0,31.08,Side
11612,VEHICLE INTO POLE,285.0,30.94,Side
11613,VEHICLE INTO POLE,75.0,31.11,Side
11614,VEHICLE INTO POLE,75.0,30.94,Side
11615,IMPACTOR INTO VEHICLE,90.0,53.11,Side
11617,IMPACTOR INTO VEHICLE,270.0,61.88,Side
11618,VEHICLE INTO BARRIER,0.0,56.19,Frontal
11619,VEHICLE INTO POLE,270.0,32.3,Side
11622,IMPACTOR INTO VEHICLE,270.0,61.92,Side
11626,VEHICLE INTO POLE,270.0,31.1,Side
11627,VEHICLE INTO POLE,270.0,31.91,Side
11628,VEHICLE INTO BARRIER,30.0,40.05,Frontal
11629,VEHICLE INTO BARRIER,330.0,39.97,Frontal
11630,VEHICLE INTO BARRIER,330.0,39.68,Frontal
11635,VEHICLE INTO BARRIER,330.0,39.74,Frontal
11636,VEHICLE INTO BARRIER,30.0,39.8,Frontal
11637,VEHICLE INTO BARRIER,330.0,39.95,Frontal
11638,VEHICLE INTO BARRIER,330.0,39.93,Frontal
11639,VEHICLE INTO BARRIER,0.0,39.64,Frontal
11640,SLED WITH VEHICLE BODY,0.0,50.5,Sled
11641,SLED WITH VEHICLE BODY,0.0,50.58,Sled
11642,SLED WITH VEHICLE BODY,0.0,50.57,Sled
11643,SLED WITH VEHICLE BODY,0.0,50.5,Sled
11644,SLED WITH VEHICLE BODY,0.0,50.5,Sled
11645,SLED WITH VEHICLE BODY,0.0,50.52,Sled
11646,SLED WITH VEHICLE BODY,0.0,50.57,Sled
11647,SLED WITH VEHICLE BODY,0.0,50.45,Sled
11648,SLED WITH VEHICLE BODY,0.0,50.57,Sled
11649,SLED WITH VEHICLE BODY,0.0,51.34,Sled
11650,SLED WITH VEHICLE BODY,0.0,51.32,Sled
11651,SLED WITH VEHICLE BODY,0.0,51.29,Sled
11652,SLED WITH VEHICLE BODY,0.0,51.31,Sled
11653,SLED WITH VEHICLE BODY,0.0,51.31,Sled
11654,SLED WITH VEHICLE BODY,0.0,51.32,Sled
11656,VEHICLE INTO POLE,75.0,31.01,Side
11660,VEHICLE INTO BARRIER,0.0,56.4,Frontal
11661,IMPACTOR INTO VEHICLE,270.0,61.99,Side
11662,VEHICLE INTO POLE,270.0,32.21,Side
11663,VEHICLE INTO BARRIER,0.0,56.03,Frontal
11664,VEHICLE INTO BARRIER,0.0,56.55,Frontal
11665,VEHICLE INTO BARRIER,0.0,40.37,Frontal
11666,IMPACTOR INTO VEHICLE,270.0,61.84,Side
11667,VEHICLE INTO POLE,270.0,32.27,Side
11668,VEHICLE INTO BARRIER,0.0,56.02,Frontal
11800,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11801,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11802,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11803,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11804,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11805,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11806,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11807,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11808,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11809,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11810,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11811,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11812,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11813,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11814,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11815,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11816,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11817,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11818,SLED WITHOUT VEHICLE BODY,280.0,20.0,Sled
11819,VEHICLE INTO BARRIER,0.0,56.28,Frontal
11820,IMPACTOR INTO VEHICLE,270.0,61.93,Side
11821,VEHICLE INTO BARRIER,0.0,56.21,Frontal
11824,IMPACTOR INTO VEHICLE,270.0,61.69,Side
11825,VEHICLE INTO POLE,270.0,32.29,Side
11827,IMPACTOR INTO VEHICLE,15.0,90.0,Rear
11834,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11835,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11836,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11837,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11839,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11840,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11846,SLED WITHOUT VEHICLE BODY,80.0,20.0,Sled
11847,SLED WITHOUT VEHICLE BODY,80.0,20.0,Sled
13500,PEDESTRIAN,0.0,39.35,Pedestrian
13501,PEDESTRIAN,0.0,39.64,Pedestrian
13502,PEDESTRIAN,0.0,39.64,Pedestrian
13503,PEDESTRIAN,0.0,39.56,Pedestrian
13504,PEDESTRIAN,0.0,39.82,Pedestrian
13505,PEDESTRIAN,0.0,39.67,Pedestrian
13506,PEDESTRIAN,0.0,39.42,Pedestrian
13507,PEDESTRIAN,0.0,39.64,Pedestrian
13508,PEDESTRIAN,0.0,39.56,Pedestrian
13509,PEDESTRIAN,0.0,39.56,Pedestrian
13510,PEDESTRIAN,0.0,39.64,Pedestrian
13511,PEDESTRIAN,0.0,39.35,Pedestrian
13512,PEDESTRIAN,0.0,39.74,Pedestrian
13513,PEDESTRIAN,0.0,40.03,Pedestrian
13514,PEDESTRIAN,0.0,39.46,Pedestrian
13515,PEDESTRIAN,0.0,39.6,Pedestrian
13516,PEDESTRIAN,0.0,39.82,Pedestrian
13517,PEDESTRIAN,0.0,39.82,Pedestrian
13518,PEDESTRIAN,0.0,39.85,Pedestrian
13519,PEDESTRIAN,0.0,39.89,Pedestrian
13520,PEDESTRIAN,0.0,40.0,Pedestrian
13521,PEDESTRIAN,0.0,40.03,Pedestrian
13522,PEDESTRIAN,0.0,40.14,Pedestrian
13523,PEDESTRIAN,0.0,39.96,Pedestrian
13524,PEDESTRIAN,0.0,39.89,Pedestrian
13525,PEDESTRIAN,0.0,39.78,Pedestrian
13526,PEDESTRIAN,0.0,39.96,Pedestrian
13527,PEDESTRIAN,0.0,39.78,Pedestrian
13528,PEDESTRIAN,0.0,40.28,Pedestrian
13529,PEDESTRIAN,0.0,40.25,Pedestrian
13530,PEDESTRIAN,0.0,40.0,Pedestrian
13531,PEDESTRIAN,0.0,40.03,Pedestrian
13532,PEDESTRIAN,0.0,40.0,Pedestrian
13533,PEDESTRIAN,0.0,39.92,Pedestrian
13534,PEDESTRIAN,0.0,39.53,Pedestrian
13535,PEDESTRIAN,0.0,39.71,Pedestrian
13536,PEDESTRIAN,0.0,39.82,Pedestrian
13537,PEDESTRIAN,0.0,39.49,Pedestrian
13538,PEDESTRIAN,0.0,39.67,Pedestrian
13539,PEDESTRIAN,0.0,39.56,Pedestrian
13540,PEDESTRIAN,0.0,39.6,Pedestrian
13541,PEDESTRIAN,0.0,39.56,Pedestrian
13542,PEDESTRIAN,0.0,39.6,Pedestrian
13543,PEDESTRIAN,0.0,39.67,Pedestrian
13544,PEDESTRIAN,0.0,39.6,Pedestrian
13545,PEDESTRIAN,0.0,39.67,Pedestrian
13546,PEDESTRIAN,0.0,39.89,Pedestrian
13547,PEDESTRIAN,0.0,39.96,Pedestrian
13548,PEDESTRIAN,0.0,39.92,Pedestrian
13549,PEDESTRIAN,0.0,39.89,Pedestrian
13550,PEDESTRIAN,0.0,39.78,Pedestrian
13551,PEDESTRIAN,0.0,39.42,Pedestrian
13552,PEDESTRIAN,0.0,39.28,Pedestrian
13553,PEDESTRIAN,0.0,39.46,Pedestrian
13554,PEDESTRIAN,0.0,39.74,Pedestrian
13555,PEDESTRIAN,0.0,40.14,Pedestrian
13556,PEDESTRIAN,0.0,39.82,Pedestrian
13557,PEDESTRIAN,0.0,39.82,Pedestrian
13558,PEDESTRIAN,0.0,39.92,Pedestrian
13559,PEDESTRIAN,0.0,39.64,Pedestrian
13560,PEDESTRIAN,0.0,39.85,Pedestrian
13561,PEDESTRIAN,0.0,39.89,Pedestrian
13562,PEDESTRIAN,0.0,39.85,Pedestrian
13563,PEDESTRIAN,0.0,39.96,Pedestrian
13564,PEDESTRIAN,0.0,40.0,Pedestrian
13565,PEDESTRIAN,0.0,39.71,Pedestrian
13566,PEDESTRIAN,0.0,39.92,Pedestrian
13567,PEDESTRIAN,0.0,39.71,Pedestrian
13568,PEDESTRIAN,0.0,39.85,Pedestrian
13569,PEDESTRIAN,0.0,40.1,Pedestrian
13570,PEDESTRIAN,0.0,39.89,Pedestrian
13571,PEDESTRIAN,0.0,40.18,Pedestrian
13572,PEDESTRIAN,0.0,40.0,Pedestrian
13573,PEDESTRIAN,0.0,40.36,Pedestrian
13574,PEDESTRIAN,0.0,40.25,Pedestrian
13575,PEDESTRIAN,0.0,40.57,Pedestrian
13576,PEDESTRIAN,0.0,40.36,Pedestrian
13577,PEDESTRIAN,0.0,40.36,Pedestrian
13578,PEDESTRIAN,0.0,40.21,Pedestrian
13579,PEDESTRIAN,0.0,40.32,Pedestrian
13580,PEDESTRIAN,0.0,40.36,Pedestrian
13581,PEDESTRIAN,0.0,40.07,Pedestrian
13582,PEDESTRIAN,0.0,40.82,Pedestrian
13583,PEDESTRIAN,0.0,40.68,Pedestrian
13584,PEDESTRIAN,0.0,39.96,Pedestrian
13585,PEDESTRIAN,0.0,40.46,Pedestrian
13586,PEDESTRIAN,0.0,40.18,Pedestrian
13587,PEDESTRIAN,0.0,40.14,Pedestrian
13588,PEDESTRIAN,0.0,40.1,Pedestrian
13589,PEDESTRIAN,0.0,40.21,Pedestrian
13590,PEDESTRIAN,0.0,40.25,Pedestrian
13591,PEDESTRIAN,0.0,40.14,Pedestrian
13592,PEDESTRIAN,0.0,39.92,Pedestrian
13593,PEDESTRIAN,0.0,40.1,Pedestrian
13594,PEDESTRIAN,0.0,40.18,Pedestrian
13595,PEDESTRIAN,0.0,39.96,Pedestrian
13596,PEDESTRIAN,0.0,40.07,Pedestrian
13597,PEDESTRIAN,0.0,40.03,Pedestrian
13598,PEDESTRIAN,0.0,40.03,Pedestrian
13599,PEDESTRIAN,0.0,40.14,Pedestrian
13600,PEDESTRIAN,0.0,40.25,Pedestrian
13601,PEDESTRIAN,0.0,40.57,Pedestrian
13602,PEDESTRIAN,0.0,40.5,Pedestrian
13603,PEDESTRIAN,0.0,40.57,Pedestrian
13604,PEDESTRIAN,0.0,40.5,Pedestrian
13605,PEDESTRIAN,0.0,40.28,Pedestrian
13606,PEDESTRIAN,0.0,40.36,Pedestrian
13607,PEDESTRIAN,0.0,22.81,Pedestrian
13608,PEDESTRIAN,0.0,22.6,Pedestrian
13609,PEDESTRIAN,0.0,22.07,Pedestrian
13610,PEDESTRIAN,0.0,21.9,Pedestrian
13611,PEDESTRIAN,0.0,28.01,Pedestrian
13612,PEDESTRIAN,0.0,26.85,Pedestrian
13613,PEDESTRIAN,0.0,23.51,Pedestrian
13614,PEDESTRIAN,0.0,24.67,Pedestrian
13615,PEDESTRIAN,0.0,30.69,Pedestrian
13616,PEDESTRIAN,0.0,31.43,Pedestrian
13617,PEDESTRIAN,0.0,28.99,Pedestrian
13618,PEDESTRIAN,0.0,29.83,Pedestrian
13619,PEDESTRIAN,0.0,29.08,Pedestrian
13620,PEDESTRIAN,0.0,29.84,Pedestrian
13621,PEDESTRIAN,0.0,27.51,Pedestrian
13622,PEDESTRIAN,0.0,29.26,Pedestrian
13623,PEDESTRIAN,0.0,33.42,Pedestrian
13624,PEDESTRIAN,0.0,33.57,Pedestrian
13625,PEDESTRIAN,0.0,33.73,Pedestrian
13626,PEDESTRIAN,0.0,33.3,Pedestrian
13627,PEDESTRIAN,0.0,32.68,Pedestrian
13628,PEDESTRIAN,0.0,32.98,Pedestrian
13629,PEDESTRIAN,0.0,33.37,Pedestrian
13630,PEDESTRIAN,0.0,32.4,Pedestrian
13631,PEDESTRIAN,0.0,22.31,Pedestrian
13632,PEDESTRIAN,0.0,22.36,Pedestrian
13633,PEDESTRIAN,0.0,28.04,Pedestrian
13634,PEDESTRIAN,0.0,23.31,Pedestrian
13635,PEDESTRIAN,0.0,23.33,Pedestrian
13636,PEDESTRIAN,0.0,0.0,Pedestrian
13637,PEDESTRIAN,0.0,18.92,Pedestrian
13638,PEDESTRIAN,0.0,19.38,Pedestrian
13639,PEDESTRIAN,0.0,18.78,Pedestrian
13640,PEDESTRIAN,0.0,31.44,Pedestrian
13641,PEDESTRIAN,0.0,31.83,Pedestrian
13642,PEDESTRIAN,0.0,31.45,Pedestrian
13643,PEDESTRIAN,0.0,31.3,Pedestrian
13644,PEDESTRIAN,0.0,31.79,Pedestrian
13645,PEDESTRIAN,0.0,31.65,Pedestrian
13646,PEDESTRIAN,0.0,31.29,Pedestrian
13647,PEDESTRIAN,0.0,31.62,Pedestrian
13648,PEDESTRIAN,0.0,21.77,Pedestrian
13649,PEDESTRIAN,0.0,21.0,Pedestrian
13650,PEDESTRIAN,0.0,21.6,Pedestrian
13651,PEDESTRIAN,0.0,21.27,Pedestrian
13652,OTHER,0.0,25.56,Other
13653,OTHER,0.0,25.41,Other
13654,OTHER,0.0,25.42,Other
13655,OTHER,0.0,25.52,Other
13656,OTHER,0.0,25.54,Other
13657,OTHER,0.0,25.56,Other
13658,OTHER,0.0,25.51,Other
13659,OTHER,0.0,25.32,Other
13660,OTHER,0.0,25.62,Other
13661,PEDESTRIAN,0.0,40.1,Pedestrian
13662,PEDESTRIAN,0.0,40.03,Pedestrian
13663,PEDESTRIAN,0.0,0.0,Pedestrian
13664,PEDESTRIAN,0.0,39.46,Pedestrian
13665,PEDESTRIAN,0.0,39.7,Pedestrian
13666,PEDESTRIAN,0.0,39.71,Pedestrian
13667,PEDESTRIAN,0.0,39.89,Pedestrian
13668,PEDESTRIAN,0.0,39.45,Pedestrian
13669,PEDESTRIAN,0.0,39.31,Pedestrian
13670,PEDESTRIAN,0.0,39.74,Pedestrian
13671,PEDESTRIAN,0.0,40.07,Pedestrian
13672,PEDESTRIAN,0.0,39.49,Pedestrian
13673,PEDESTRIAN,0.0,39.52,Pedestrian
13674,PEDESTRIAN,0.0,39.46,Pedestrian
13675,PEDESTRIAN,0.0,39.77,Pedestrian
13676,PEDESTRIAN,0.0,0.0,Pedestrian
13678,PEDESTRIAN,0.0,39.81,Pedestrian
13679,PEDESTRIAN,0.0,39.71,Pedestrian
13680,PEDESTRIAN,0.0,40.22,Pedestrian
13681,PEDESTRIAN,0.0,39.95,Pedestrian
13682,PEDESTRIAN,0.0,39.89,Pedestrian
13683,PEDESTRIAN,0.0,40.0,Pedestrian
13684,PEDESTRIAN,0.0,39.85,Pedestrian
13685,PEDESTRIAN,0.0,39.49,Pedestrian
13686,PEDESTRIAN,0.0,39.67,Pedestrian
13687,PEDESTRIAN,0.0,39.64,Pedestrian
13688,PEDESTRIAN,0.0,39.42,Pedestrian
13689,PEDESTRIAN,0.0,39.42,Pedestrian
13690,PEDESTRIAN,0.0,39.49,Pedestrian
13691,PEDESTRIAN,0.0,39.38,Pedestrian
13692,PEDESTRIAN,0.0,39.24,Pedestrian
13693,PEDESTRIAN,0.0,39.28,Pedestrian
13694,PEDESTRIAN,0.0,39.85,Pedestrian
13695,PEDESTRIAN,0.0,39.64,Pedestrian
13696,PEDESTRIAN,0.0,40.43,Pedestrian
13697,PEDESTRIAN,0.0,40.21,Pedestrian
13698,PEDESTRIAN,0.0,40.28,Pedestrian
13699,PEDESTRIAN,0.0,40.32,Pedestrian
13700,PEDESTRIAN,0.0,39.24,Pedestrian
13701,PEDESTRIAN,0.0,39.24,Pedestrian
13702,IMPACTOR INTO VEHICLE,0.0,9.0,Other
13703,IMPACTOR INTO VEHICLE,0.0,5.4,Other
13704,IMPACTOR INTO VEHICLE,0.0,9.0,Other
13705,IMPACTOR INTO VEHICLE,0.0,5.4,Other
13706,IMPACTOR INTO VEHICLE,0.0,9.0,Other
13707,IMPACTOR INTO VEHICLE,0.0,5.4,Other
13708,IMPACTOR INTO VEHICLE,0.0,9.0,Other
13709,IMPACTOR INTO VEHICLE,0.0,5.4,Other
13710,PEDESTRIAN,0.0,19.55,Pedestrian
13712,PEDESTRIAN,0.0,18.27,Pedestrian
13713,PEDESTRIAN,0.0,19.63,Pedestrian
13714,PEDESTRIAN,0.0,16.44,Pedestrian
13715,PEDESTRIAN,0.0,18.23,Pedestrian
13750,SLED WITHOUT VEHICLE BODY,0.0,47.49,Sled
13751,SLED WITHOUT VEHICLE BODY,0.0,47.49,Sled
13752,SLED WITHOUT VEHICLE BODY,0.0,47.38,Sled
13753,SLED WITHOUT VEHICLE BODY,0.0,47.38,Sled
13754,SLED WITHOUT VEHICLE BODY,0.0,47.35,Sled
13755,SLED WITHOUT VEHICLE BODY,0.0,47.35,Sled
13756,SLED WITHOUT VEHICLE BODY,0.0,46.9,Sled
13757,SLED WITHOUT VEHICLE BODY,0.0,46.9,Sled
13758,SLED WITHOUT VEHICLE BODY,0.0,47.07,Sled
13759,SLED WITHOUT VEHICLE BODY,0.0,47.07,Sled
13760,SLED WITHOUT VEHICLE BODY,0.0,46.94,Sled
13761,SLED WITHOUT VEHICLE BODY,0.0,46.94,Sled
13762,SLED WITHOUT VEHICLE BODY,0.0,47.11,Sled
13763,SLED WITHOUT VEHICLE BODY,0.0,47.11,Sled
13764,SLED WITHOUT VEHICLE BODY,0.0,47.23,Sled
13765,SLED WITHOUT VEHICLE BODY,0.0,47.23,Sled
13766,SLED WITHOUT VEHICLE BODY,0.0,47.22,Sled
13767,SLED WITHOUT VEHICLE BODY,0.0,47.22,Sled
13768,SLED WITHOUT VEHICLE BODY,0.0,46.9,Sled
13769,SLED WITHOUT VEHICLE BODY,0.0,46.9,Sled
13770,SLED WITHOUT VEHICLE BODY,0.0,47.12,Sled
13771,SLED WITHOUT VEHICLE BODY,0.0,47.12,Sled
13772,SLED WITHOUT VEHICLE BODY,0.0,47.19,Sled
13773,SLED WITHOUT VEHICLE BODY,0.0,47.19,Sled
13774,SLED WITHOUT VEHICLE BODY,0.0,47.23,Sled
13775,SLED WITHOUT VEHICLE BODY,0.0,47.23,Sled
13776,SLED WITHOUT VEHICLE BODY,0.0,47.27,Sled
13777,SLED WITHOUT VEHICLE BODY,0.0,47.27,Sled
13778,SLED WITHOUT VEHICLE BODY,0.0,47.4,Sled
13779,SLED WITHOUT VEHICLE BODY,0.0,47.4,Sled
13780,SLED WITHOUT VEHICLE BODY,0.0,47.28,Sled
13781,SLED WITHOUT VEHICLE BODY,0.0,47.28,Sled
13782,SLED WITHOUT VEHICLE BODY,0.0,47.56,Sled
13783,SLED WITHOUT VEHICLE BODY,0.0,47.56,Sled
13784,SLED WITHOUT VEHICLE BODY,0.0,47.56,Sled
13785,SLED WITHOUT VEHICLE BODY,0.0,47.56,Sled
13786,SLED WITHOUT VEHICLE BODY,0.0,47.68,Sled
13787,SLED WITHOUT VEHICLE BODY,0.0,47.6,Sled
13788,SLED WITHOUT VEHICLE BODY,0.0,47.6,Sled
13800,SLED WITHOUT VEHICLE BODY,10.0,32.64,Sled
13801,SLED WITHOUT VEHICLE BODY,10.0,32.69,Sled
13802,SLED WITHOUT VEHICLE BODY,10.0,32.67,Sled
13803,SLED WITHOUT VEHICLE BODY,10.0,32.65,Sled
13804,SLED WITHOUT VEHICLE BODY,10.0,32.73,Sled
13805,SLED WITHOUT VEHICLE BODY,10.0,32.72,Sled
13806,SLED WITHOUT VEHICLE BODY,10.0,32.62,Sled
13807,SLED WITHOUT VEHICLE BODY,10.0,32.7,Sled
13808,SLED WITHOUT VEHICLE BODY,10.0,32.64,Sled
13809,SLED WITHOUT VEHICLE BODY,10.0,32.67,Sled
13810,SLED WITHOUT VEHICLE BODY,10.0,32.59,Sled
13811,SLED WITHOUT VEHICLE BODY,10.0,32.65,Sled
13812,SLED WITHOUT VEHICLE BODY,10.0,32.49,Sled
13813,SLED WITHOUT VEHICLE BODY,10.0,32.64,Sled
13814,SLED WITHOUT VEHICLE BODY,10.0,32.56,Sled
13815,SLED WITHOUT VEHICLE BODY,10.0,32.64,Sled
13816,SLED WITHOUT VEHICLE BODY,10.0,32.59,Sled
13817,SLED WITHOUT VEHICLE BODY,10.0,32.69,Sled
13818,SLED WITHOUT VEHICLE BODY,10.0,32.56,Sled
13819,SLED WITHOUT VEHICLE BODY,10.0,32.57,Sled
13820,SLED WITHOUT VEHICLE BODY,10.0,32.65,Sled
13835,SLED WITHOUT VEHICLE BODY,0.0,47.86,Sled
13836,SLED WITHOUT VEHICLE BODY,0.0,47.86,Sled
13837,SLED WITHOUT VEHICLE BODY,0.0,47.91,Sled
13838,SLED WITHOUT VEHICLE BODY,0.0,47.91,Sled
13839,SLED WITHOUT VEHICLE BODY,0.0,47.88,Sled
13840,SLED WITHOUT VEHICLE BODY,0.0,47.88,Sled
13841,SLED WITHOUT VEHICLE BODY,0.0,47.89,Sled
13842,SLED WITHOUT VEHICLE BODY,0.0,47.89,Sled
13843,SLED WITHOUT VEHICLE BODY,0.0,47.93,Sled
13844,SLED WITHOUT VEHICLE BODY,0.0,47.93,Sled
13845,SLED WITHOUT VEHICLE BODY,0.0,48.02,Sled
13846,SLED WITHOUT VEHICLE BODY,0.0,48.02,Sled
13847,SLED WITHOUT VEHICLE BODY,0.0,47.93,Sled
13848,SLED WITHOUT VEHICLE BODY,0.0,47.93,Sled
13849,SLED WITHOUT VEHICLE BODY,0.0,47.75,Sled
13850,SLED WITHOUT VEHICLE BODY,0.0,47.75,Sled
13851,SLED WITHOUT VEHICLE BODY,0.0,47.88,Sled
13852,SLED WITHOUT VEHICLE BODY,0.0,47.88,Sled
13853,SLED WITHOUT VEHICLE BODY,0.0,47.83,Sled
13854,SLED WITHOUT VEHICLE BODY,0.0,47.83,Sled
13856,SLED WITHOUT VEHICLE BODY,0.0,47.77,Sled
13857,SLED WITHOUT VEHICLE BODY,0.0,47.88,Sled
13858,SLED WITHOUT VEHICLE BODY,0.0,47.88,Sled
13859,SLED WITHOUT VEHICLE BODY,0.0,47.8,Sled
13860,SLED WITHOUT VEHICLE BODY,0.0,47.8,Sled
13861,SLED WITHOUT VEHICLE BODY,0.0,47.78,Sled
13862,SLED WITHOUT VEHICLE BODY,0.0,47.78,Sled
13863,SLED WITHOUT VEHICLE BODY,0.0,47.88,Sled
13864,SLED WITHOUT VEHICLE BODY,0.0,47.88,Sled
13865,SLED WITHOUT VEHICLE BODY,0.0,47.72,Sled
13866,SLED WITHOUT VEHICLE BODY,0.0,47.72,Sled
13867,SLED WITHOUT VEHICLE BODY,0.0,47.73,Sled
13868,SLED WITHOUT VEHICLE BODY,0.0,47.73,Sled
13869,SLED WITHOUT VEHICLE BODY,0.0,47.93,Sled
13870,SLED WITHOUT VEHICLE BODY,0.0,47.93,Sled
